volume_index,volume_title,source,paragraph_id,duplicate_broad_categories,duplicate_specific_subjects,text
42,续·金刚经鸠异,三校,X42-P1098,建筑寺塔、佛道宗教、梦兆占卜、天文地理,宫殿城楼、佛法、占卜预言、天象,董进朝，元和中入军。初在军时，宿直城东楼上。夕，月明，忽见四人著黄，从东来，聚立城下，说己姓名，状若追捕。因相语曰：「董进朝常持《金刚经》，以分功德祝庇冥司，我……
42,续·金刚经鸠异,三校,X42-P1101,人物政事、建筑寺塔、佛道宗教、天文地理,僧尼、寺观塔庙、佛法、天象,江陵开元寺般若院僧法正，日持《金刚经》三七遍。长庆初，得病卒。至冥司，见若王者问：「师生平作何功德？」答曰：「常念《金刚经》。」乃揖上殿，令登绣坐念经七遍。侍卫……
42,续·金刚经鸠异,三校,X42-P1103,人物政事、动物、建筑寺塔、器物技艺、梦兆占卜、天文地理,帝王、兽类、宫殿城楼、武器、梦兆、祥瑞灾异、天象、地理山水,元和三年，贼李同捷阻兵沧景，帝命刘祐统齐德军讨之。初围德州城，城坚不拔。翌日，又攻之，自卯至未，十伤八九，竟不能拔。时有齐州衙内八将官健儿王忠幹，博野人，常念《……
42,续·金刚经鸠异,三校,X42-P1106,人物政事、器物技艺、天文地理,侠盗刺客、衣饰、天象,郭司空离蜀之年，有百姓赵安常念《金刚经》，因行野外，见衣一袱遗墓侧。安以无主，遂持还。至家，言于妻子。邻人即告官赵盗物，捕送县。贼曹怒其不承认，以大关挟胫，折三……
42,续·金刚经鸠异,三校,X42-P1107,动物、佛道宗教、梦兆占卜、天文地理,兽类、佛法、占卜预言、天象,太和五年，汉州什邡县百姓王翰，常在市日逐小利，忽暴卒。经三日却活，云冥中有十六人同被追，十五人散配他处，翰独至司，见青衫少年，称是己侄，为冥官厅子，遂引见推典。……
42,续·金刚经鸠异,三校,X42-P1108,人物政事、动物、天文地理、超自然力量,侠盗刺客、兽类、天象、地理山水、因果报应,太和七年冬，给事中李公石为太原行军司马。孔目官高涉，因宿使院，至冬冬鼓起时诣邻房，忽遇人，长六尺馀，呼曰：「行军唤尔。」涉遂行。行稍迟，其人自后拓之，不觉向北。……
42,续·金刚经鸠异,三校,X42-P1109,动物、天文地理,兽类、天象,永泰初，丰州烽子暮出，为党项缚入西蕃易马。蕃将令穴肩骨，贯以皮索，以马数百蹄配之。经半岁，马息一倍，蕃将赏以羊革数百。因转近牙帐，赞普子爱其了事，遂令执纛左右，……
43,续·支动,三校,X43-P1125,动物、饮食医药,昆虫、医术药理,太和七年，河阴忽有蝇蔽天如蝗，止三日，河阳界经旬方散。有李犨，时为尉，向予三从兄说。
43,续·支动,三校,X43-P1136,动物、饮食医药,鱼类、医术药理,道书以鲤鱼多为龙，故不欲食，非缘反药。庶子张文规又曰：「医方中畏食鲤鱼，谓若鱼中猪肉也」
43,续·支动,三校,X43-P1140,饮食医药、天文地理,医术药理、地理山水,象管，环王国野象成群，一牡管牝三十余。牝牙才二尺，迭供牡者水草，卧则环守。牝象死，共挖地埋之，号吼移时方散。又国人养驯，可令代樵。
43,续·支动,三校,X43-P1145,动物、天文地理,昆虫、天象,猫，目睛暮圆，及午竖敛如綖。其鼻端常冷，唯夏至日暖。其毛不容蚤虱，黑者暗中逆循其毛，即若火星。俗言猫洗面过耳则客至。楚州谢阳出猫，有褐花者。灵武有红叱拨及青骢色……
43,续·支动,三校,X43-P1146,动物、梦兆占卜,兽类、祥瑞灾异,鼠，旧说鼠王其溺精滴成鼠。说鼠母头脚似鼠，尾苍口锐，大如水中者，性畏狗，溺滴成鼠。时鼠灾多起于鼠母，鼠母所至处，动成万万鼠。其肉极美。凡鼠食死人目睛，则为鼠王。……
43,续·支动,三校,X43-P1151,植物、饮食医药、天文地理,树木、医术药理、天象,壁镜，一日江枫亭会，众说单方，成式记治壁镜用白矾。重访许君，用桑柴灰汁，三度沸，取汁白矾为膏，涂疮口即差，兼治蛇毒。自商、邓、襄州多壁镜，毒人必死。坐客或云巳年……
43,续·支动,三校,X43-P1154,动物、超自然力量,昆虫、灵异物件,青蚨，似蝉而状稍大，其味辛可食。每生子，必依草叶，大如蚕子。人将子归，其母亦飞来。不以近。远，其母必知处。然后各致小钱于巾，埋东行阴墙下。三日开之，即以母血涂之……
43,续·支动,三校,X43-P1157,动物、天文地理,鱼类、地理山水,鲫鱼，东南海中有祖州，鲫鱼出焉，长八尺，食之宜暑而避风。此鱼状，即与江河小鲫鱼相类耳。浔阳有青林湖，鲫鱼大者二尺余，小者满尺，食之肥美，亦可止寒热也。
43,续·支动,三校,X43-P1161,动物、天文地理,兽类、地理山水,剑鱼，海鱼千岁为剑鱼。一名琵琶鱼，形似琵琶而喜鸣，因以为名。虎鱼，老则为蛟。江中小鱼化为蝗而食五谷者，百岁为鼠。
43,续·支动,三校,X43-P1165,动物、饮食医药、梦兆占卜、天文地理,爬行两栖、医术药理、占卜预言、天象、地理山水,邓州卜者，有书生住邓州，尝游郡南，数月不返。其家诣卜者占之，卜者视卦曰：「甚异，吾未能了。可重祝。「祝毕，拂龟改灼，复曰：「君所卜行人，兆中如病非病，如死非死，……
44,续·支植上,三校,X44-P1222,建筑寺塔、佛道宗教,寺观塔庙、佛法,木龙树，徐之高冢城南有木龙寺，寺有三层砖塔，高丈余。塔侧生一大树，萦绕至塔顶，枝干交横。上平，容十余人坐。枝杪四向下垂，如百子帐。莫有识此木者，僧呼为龙木。梁武……
45,续·支植下,三校,X45-P1238,佛道宗教、饮食医药,佛法、医术药理,醋心树，杜师仁常赁居，庭有巨杏树。邻居老人每担水至树侧，必叹曰：「此树可惜。」杜诘之，老人云：「某善知木病，此树有疾，某请治。」乃诊树处，曰：「树病醋心。」杜染……
